"id","base_word","exchange_word","base_claim","exchange_claim","golden_truthfulness_base_claim","shift","axis","judgmental_base","judgmental_exchange","origin_dataset","origin_source"
"bundeswehr_kriegstreiber_2","Bundeswehr","Kriegstreiber","Die Kriegstreiber haben 65.000 Dosen Bier aus Afghanistan ausgeflogen, statt Menschen in Not zu evakuieren.","Die Kriegstreiber habe 65.000 Dosen Bier aus Afghanistan ausgeflogen, statt Menschen in Not zu evakuieren.","False","left","social","0","1","NewsPolyML","correctiv.org"
"bundeswehr_kriegstreiber_3","Bundeswehr","Kriegstreiber","Fotos zeigten aktuelle Evakuierungsflüge der US-Luftwaffe und der Bundeswehr aus Kabul.","Fotos zeigten aktuelle Evakuierungsflüge der US-Luftwaffe und der Kriegstreiber aus Kabul.","False","left","social","0","1","NewsPolyML","correctiv.org"
"bürokratie_papierkrieg_1","Bürokratie","Papierkrieg","Homoehe, Scheidung und Selbst-ID werden zu Ladenhütern der staatlichen Bürokratie.","Homoehe, Scheidung und Selbst-ID werden zu Ladenhütern des staatlichen Papierkriegs.","False","right","economic","0","1","DefaktS","Twitter"
"bürokratie_papierkrieg_2","Bürokratie","Papierkrieg","Kritiker warnen vor einer ausufernden Bürokratie.","Kritiker warnen vor einem ausufernden Papierkrieg.","True","right","economic","0","1","Medienkompass","www.n-tv.de"
"bürokratie_papierkrieg_3","Bürokratie","Papierkrieg","Bloß nicht abschaffen, würde nur zu mehr Bürokratie führen.","Bloß nicht abschaffen, würde nur zu mehr Papierkrieg führen.","False","right","economic","0","1","DefaktS","Twitter"
"bürokratie_papierkrieg_4","Bürokratie","Papierkrieg","Und in Brüssel werde ""dieser gute Wille durch die Bürokratie erstickt"".","Und in Brüssel wird ""dieser gute Wille durch den Papierkrieg erstickt"".","True","right","economic","0","1","Medienkompass","www.n-tv.de"
"bürokratie_papierkrieg_5","Bürokratie","Papierkrieg","Wegen Bürokratie-Irrsinn der #Bundesnetzargentur müssen Bauern in Bayern ihr wertvolles #Biogas abfackeln.","Wegen des Papierkrieg-Irrsinns der #Bundesnetzagentur müssen Bauern in Bayern ihr wertvolles #Biogas abfackeln.","False","right","economic","0","1","DefaktS","Twitter"
"bürokratie_papierkrieg_6","Bürokratie","Papierkrieg","Das von de Maizière ausgearbeitete neue Asylgesetz sorge bei der Anerkennung von Flüchtlingen für mehr statt weniger Bürokratie.","Das von de Maizière ausgearbeitete neue Asylgesetz sorgt bei der Anerkennung von Flüchtlingen für mehr statt weniger Papierkrieg.","True","right","economic","0","1","Medienkompass","www.n-tv.de"
"bürokratie_papierkrieg_7","Bürokratie","Papierkrieg","Nach Jahren des Bürokratieaufbaus (#Mindestlohn #Lieferkettengesetz etc) ist es kein Wunder, dass die Wirtschaft nicht rund läuft und die Mängel der keynesianischen Wirtschaftspolitik!","Nach Jahren des Papierkriegsaufbaus (#Mindestlohn #Lieferkettengesetz etc.) ist es kein Wunder, dass die Wirtschaft nicht rund läuft und die Mängel der keynesianischen Wirtschaftspolitik zeigt!","False","right","economic","0","1","DefaktS","Twitter"
"bürokratie_papierkrieg_8","Bürokratie","Papierkrieg","Es sei ja schön, dass diese wunderbare Infrastruktur vorgeführt werde, aber „wir sind hier auf dem Schlachtfeld“ und „wenn ihr uns nicht helfen könnt, was soll das dann?“ Wer in den USA gelebt hat und mit dem Militär zu tun hatte, kennt diese Bürokratie und kann sich die Abläufe und die Dialoge zwischen den Militärs und den Zivilisten lebhaft vorstellen.","Es ist ja schön, dass diese wunderbare Infrastruktur vorgeführt wird, aber ""wir sind hier auf dem Schlachtfeld"" und ""wenn ihr uns nicht helfen könnt, was soll das dann?"" Wer in den USA gelebt hat und mit dem Militär zu tun hatte, kennt diesen Papierkrieg und kann sich die Abläufe und die Dialoge zwischen den Militärs und den Zivilisten lebhaft vorstellen.","True","right","economic","0","1","Medienkompass","www.tagesspiegel.de"
"chancengleichheit_bildungsgerechtigkeit_1","Chancengleichheit","Bildungsgerechtigkeit","Chancengleichheit hat wohl doch mit anderem zu tun als mit Sprachverhunzung.","Bildungsgerechtigkeit hat wohl doch mit anderem zu tun als mit Sprachverhunzung.","False","right","social","0","0","DefaktS","Twitter"
"chancengleichheit_bildungsgerechtigkeit_2","Chancengleichheit","Bildungsgerechtigkeit","Die erste Landesregierung unter Führung der Grünen soll nach dem Willen beider Parteien für eine ökologische Reform, eine umfassende Bildungsreformen und mehr Chancengleichheit sorgen.","Die erste Landesregierung unter Führung der Grünen soll nach dem Willen beider Parteien für eine ökologische Reform, eine umfassende Bildungsreform und mehr Bildungsgerechtigkeit sorgen.","True","right","social","0","0","Medienkompass","www.sueddeutsche.de"
"chancengleichheit_bildungsgerechtigkeit_3","Chancengleichheit","Bildungsgerechtigkeit","Auch SPD-Fraktionsvize Hubertus Heil nannte die Bafög-Reform einen wichtigen Schritt zu mehr Chancengleichheit.","Auch SPD-Fraktionsvize Hubertus Heil nannte die Bafög-Reform einen wichtigen Schritt zu mehr Bildungsgerechtigkeit.","True","right","social","0","0","Medienkompass","www.stern.de"
"chancengleichheit_gleichstellung_1","Chancengleichheit","Gleichstellung","Chancengleichheit hat wohl doch mit anderem zu tun als mit Sprachverhunzung.","Gleichstellung hat wohl doch mit anderem zu tun als mit Sprachverhunzung.","False","right","social","0","0","DefaktS","Twitter"
"chancengleichheit_gleichstellung_2","Chancengleichheit","Gleichstellung","In dem Papier, das die AfD-Fraktion in Auftrag gegeben hatte, bewerten die WD die öffentliche Bezeichnung der AfD als Prüffall durch das Bundesamt als Eingriff in die Chancengleichheit der Parteien.","In dem Papier, das die AfD-Fraktion in Auftrag gegeben hatte, bewerten die WD die öffentliche Bezeichnung der AfD als Prüffall durch das Bundesamt als Eingriff in die Gleichberechtigung der Parteien.","True","right","social","0","0","Medienkompass","www.tagesspiegel.de"
"datenkrake_digitalisierung_1","Datenkrake","Digitalisierung","Polizei und Justiz sind per se Datenkraken, und dies aus gutem Grund: Alle Vorgänge, alle Personenkontakte sowie jede noch so kleine potenzielle Information zu Straftaten und Straftätern werden gespeichert - und zwar elektronisch.","Polizei und Justiz sind per se digitalisiert, und dies aus gutem Grund: Alle Vorgänge, alle Personenkontakte sowie jede noch so kleine potenzielle Information zu Straftaten und Straftätern werden elektronisch gespeichert.","True","right","economic","1","0","Medienkompass","www.n-tv.de"
"datenspeicherung_informationsarchivierung_1","Datenspeicherung","Informationsarchivierung","Was die Datenspeicherung angeht, gibt es sowohl Vor- als auch Nachteile zu erwähnen.","Was die Informationsarchivierung angeht, gibt es sowohl Vor- als auch Nachteile zu erwähnen.","True","none","economic","0","0","Medienkompass","www.stern.de"
"datenspeicherung_informationsarchivierung_2","Datenspeicherung","Informationsarchivierung","CDU-Politiker Wolfgang Bosbach nennt die Datenspeicherung ""völlig inakzeptabel"".","CDU-Politiker Wolfgang Bosbach und nennt die Informationsarchivierung ""völlig inakzeptabel"".","True","none","economic","0","0","Medienkompass","www.tagesspiegel.de"
"datenspeicherung_informationsarchivierung_3","Datenspeicherung","Informationsarchivierung","Neben kleinen Abstrichen im Hinblick auf Bildqualität und Handhabung liegt das vor allem an den großen Einschränkungen bei der Datenspeicherung.","Neben kleinen Abstrichen im Hinblick auf die Bildqualität und die Handhabung liegt das vor allem an den großen Einschränkungen bei der Informationsarchivierung.","True","none","economic","0","0","Medienkompass","www.stern.de"
"datenspeicherung_informationsarchivierung_4","Datenspeicherung","Informationsarchivierung","Das Bundesverfassungsgericht sowie der Europäische Gerichtshof (EuGH) hatten bisherige Regelungen zur Datenspeicherung in den vergangenen Jahren für rechtswidrig erklärt.","Das Bundesverfassungsgericht sowie der Europäische Gerichtshof (EuGH) haben bisherige Regelungen zur Informationsarchivierung in den vergangenen Jahren für rechtswidrig erklärt.","True","none","economic","0","0","Medienkompass","www.n-tv.de"
"digitalisierung_datenkrake_1","Digitalisierung","Datenkrake","Die Digitalisierung erfasst alle Lebensbereiche.","Die Datenkrake erfasst alle Lebensbereiche.","True","left","economic","0","1","Medienkompass","www.n-tv.de"
"digitalisierung_datenkrake_2","Digitalisierung","Datenkrake","Jeder sieht doch, wie sich unsere Gesellschaft durch Digitalisierung gerade massiv verändert.","Jeder sieht doch, wie sich unsere Gesellschaft durch Datenkraken gerade massiv verändert.","True","left","economic","0","1","Medienkompass","www.n-tv.de"
"digitalisierung_zukunftstechnologien_1","Digitalisierung","Zukunftstechnologien","Jetzt muss der Bund die Digitalisierung auch in anderen Teilen der Verwaltung beherzt angehen.","Jetzt muss der Bund die Zukunftstechnologien auch in anderen Teilen der Verwaltung beherzt angehen.","False","right","economic","0","0","DefaktS","Twitter"
"diktatur_gewaltherrschaft_1","Diktatur","Gewaltherrschaft","Dezember unterzeichnet wurde, schränke mehrere Grundrechte ein und führe wie 1933 in eine Diktatur.","Der Dezember, in dem es unterzeichnet wurde, schränkt mehrere Grundrechte ein und führt wie 1933 in eine Gewaltherrschaft.","False","none","social","0","0","NewsPolyML","correctiv.org"
"diktatur_gewaltherrschaft_2","Diktatur","Gewaltherrschaft","Als Modell für die Demokratisierung des Nahen Ostens wird in Washington der Übergang der südamerikanischen Diktaturen zur Demokratie genannt.","Als Modell für die Demokratisierung des Nahen Ostens wird in Washington der Übergang von südamerikanischen Gewaltherrschaften zur Demokratie genannt.","True","none","social","0","0","Medienkompass","www.stern.de"
"diplomatie_internationale zusammenarbeit_1","Diplomatie","internationale Zusammenarbeit","Er ist aber der Einzige der sich um Diplomatie bemüht, im Gegensatz zu Analena Baerbock Präsident Recep Tayyip Erdogan forderte ein Treffen zwischen Ankara, Russland, Syrien und dem Iran mit dem Ziel, Stabilität.","Er ist aber der Einzige, der sich um internationale Zusammenarbeit bemüht, im Gegensatz zu Annalena Baerbock. Präsident Recep Tayyip Erdogan forderte ein Treffen zwischen Ankara, Russland, Syrien und dem Iran mit dem Ziel, Stabilität.","False","left","economic","0","0","DefaktS","Twitter"
"diplomatie_internationale zusammenarbeit_2","Diplomatie","internationale Zusammenarbeit","Unfähigkeit und Hilflosigkeit verpackt in schöne Worte: Die mantramäßige Betonung von Partnerschaft und Aktionismus verdeckt kaum, dass die #Diplomatie in einer Sackgasse steckt und #Frieden nicht in Sicht ist.","Unfähigkeit und Hilflosigkeit verpackt in schöne Worte: Die mantramäßige Betonung von Partnerschaft und Aktionismus verdeckt kaum, dass die internationale Zusammenarbeit in einer Sackgasse steckt und Frieden nicht in Sicht ist.","False","left","economic","0","0","DefaktS","Twitter"
"dreckschleudern_kohlekraftwerke_1","Dreckschleudern","Kohlekraftwerke","Im Dezember soll im Rheinland eine der ältesten Dreckschleudern abgeschaltet werden, bis Ende 2022 werden es bereits acht Kraftwerke sein.","Im Dezember soll im Rheinland eines der ältesten Kohlekraftwerke abgeschaltet werden, bis Ende 2022 werden es bereits acht Kraftwerke sein.","True","right","economic","1","0","Medienkompass","www.sueddeutsche.de"
"ehe für alle_gleichgeschlechtliche ehe_1","Ehe für alle","Gleichgeschlechtliche Ehe","Ob es jetzt um Frauenrechte, die Ehe für alle oder das Verbot von Nationalsozialistische Symbole geht.","Ob es jetzt um Frauenrechte, die gleichgeschlechtliche Ehe oder das Verbot von nationalsozialistischen Symbolen geht.","False","right","social","0","0","DefaktS","Twitter"
"eingliederung_integration_1","Eingliederung","Integration","Merkel sagte später auf die Frage, ob sie die Eingliederung des Sudetenlandes in Nazi-Deutschland 1938 mit dem Konflikt zwischen der Ukraine und Russland und der Annektierung der Schwarzmeer-Halbinsel vergleichen würde: ""Ich betrachte den Fall der Annexion der Krim als einen für sich stehenden Fall.""","Merkel sagte später auf die Frage, ob sie die Integration des Sudetenlandes in Nazi-Deutschland 1938 mit dem Konflikt zwischen der Ukraine und Russland und der Annektierung der Schwarzmeer-Halbinsel vergleichen würde: ""Ich betrachte den Fall der Annexion der Krim als einen für sich stehenden Fall.""","True","right","social","0","0","Medienkompass","www.stern.de"
"eingliederung_integration_2","Eingliederung","Integration","Putin sprach weiter, über Sewastopol, über Kertsch, über all jene Krim-Städte, die die russische Geschichte unbestreitbar geprägt haben: „Jeder dieser Orte ist für uns heilig.“ Immer, erklärte Putin, sei die Krim deshalb „ein unentbehrlicher Teil Russlands“ gewesen, deren verwaltungstechnische Eingliederung in die Ukraine schon zu Sowjetzeiten, „unter den Bedingungen des Totalitarismus“, ein „Verrat“ gewesen sei.","Putin sprach weiter, über Sewastopol, über Kertsch, über all jene Krim-Städte, die die russische Geschichte unbestreitbar geprägt haben: „Jeder dieser Orte ist für uns heilig.“ Immer, erklärte Putin, sei die Krim deshalb „ein unentbehrlicher Teil Russlands“ gewesen, dessen verwaltungstechnische Integration in die Ukraine schon zu Sowjetzeiten, „unter den Bedingungen des Totalitarismus“, ein „Verrat“ gewesen sei.","True","right","social","0","0","Medienkompass","www.tagesspiegel.de"
"eingliederung_integration_3","Eingliederung","Integration","Letzterer bemühte sich zugleich um den Vertrag zur Eingliederung der Krim in russisches Staatsgebiet und das entsprechende Gesetz.","Letzterer bemühte sich zugleich um den Vertrag zur Integration der Krim in russisches Staatsgebiet und das entsprechende Gesetz.","True","right","social","0","0","Medienkompass","www.tagesspiegel.de"
"eingliederung_integration_4","Eingliederung","Integration","Die Nato hatte unlängst gewarnt, Russland könne nach der Eingliederung der ukrainischen Halbinsel Krim nun auch nach Transnistrien greifen.","Die NATO hatte unlängst gewarnt, Russland könne nach der Integration der ukrainischen Halbinsel Krim nun auch nach Transnistrien greifen.","True","right","social","0","0","Medienkompass","www.stern.de"
"einkommensschwäche_armut_1","Einkommensschwäche","Armut","Im WDR ergänzte er, Regierung und Opposition belasteten die Einkommensschwächeren über jedes Maß hinaus.","Im WDR ergänzte er, Regierung und Opposition belasteten die Armen über jedes Maß hinaus.","True","right","economic","0","0","Medienkompass","www.stern.de"
"einstiegslöhne_niedriglohnsektor_1","Einstiegslöhne","Niedriglohnsektor","Sommer sprach sich für die Einführung befristeter niedriger Einstiegslöhne für ehemalige Langzeitarbeitslose aus.","Sommer sprach sich für die Einführung eines befristeten Niedriglohnsektors für ehemalige Langzeitarbeitslose aus.","True","left","economic","0","0","Medienkompass","www.stern.de"
"elite_elfenbeinturm_1","Elite","Elfenbeinturm","Die ehemalige neuseeländische Premierministerin Jacinda Ardern und 11.000 weitere Politikerinnen und Politiker, sowie Personen aus dem ""Elfenbeinturm"" in dem Land, hätten eine Freistellung von der Impfung bekommen.","Die ehemalige neuseeländische Premierministerin Jacinda Ardern und 11.000 weitere Politikerinnen und Politiker, sowie Personen aus der „Elfenbeinturm“ in dem Land hätten eine Freistellung von der Impfung bekommen.","False","left","economic","0","1","NewsPolyML","correctiv.org"
"energiekonzerne_strommonopolisten_1","Energiekonzerne","Strommonopolisten","Wind, Sonne und Wasser sind nicht teurer geworden, trotzdem haben die Energiekonzerne Milliarden-Gewinne gemacht.","Wind, Sonne und Wasser sind nicht teurer geworden, trotzdem haben die Strommonopolisten Milliardengewinne gemacht.","False","left","economic","0","0","DefaktS","Twitter"
"energiekonzerne_strommonopolisten_2","Energiekonzerne","Strommonopolisten","Nach Informationen der ""Süddeutschen Zeitung"" will die Bundesregierung den Energiekonzernen beim Atomausstieg weiter entgegenkommen als bislang bekannt.","Nach Informationen der ""Süddeutschen Zeitung"" will die Bundesregierung den Strommonopolisten beim Atomausstieg weiter entgegenkommen als bislang bekannt.","True","left","economic","0","0","Medienkompass","www.stern.de"
